direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Avenida Santa Isabel & Carmen, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2539|46|3|1|-33.449779|-70.6419029|https://www.portalinmobiliario.com/MLC-1460952359-hermoso-departamento-en-el-corazon-de-santiago-_JM#position=30&search_layout=grid&type=item&tracking_id=3978bf09-3ea8-4347-90e7-66a17aa31072
Nueva San Martín / San Martín, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2700|52|1|1|-33.4433461|-70.6567394|https://www.portalinmobiliario.com/MLC-2279009002-venta-departamento-loft-santiago-moneda-_JM#position=3&search_layout=grid&type=item&tracking_id=9edf42cc-b6d9-4871-ad16-be4d2119ff26
Parque Forestal/bellas Artes, Barrio Lastarria, Santiago, RM (Metropolitana)|13580|175|3|2|-33.43636|-70.6430742|https://www.portalinmobiliario.com/MLC-1439761095-fino-depto-remodelado-3-dorm-parque-forestalbellas-artes-_JM#position=21&search_layout=grid&type=item&tracking_id=6b3fb110-652b-47a5-8704-cc0807131d52
Moneda 1617, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1881|0|1|1|-33.4426553|-70.6592204|https://www.portalinmobiliario.com/MLC-2371388244-moneda-con-autopista-central-santiago-centro-1d-1b-_JM#position=23&search_layout=grid&type=item&tracking_id=8c555f80-a5b5-4edc-a367-4bf34d2a90d0
Eleuterio Ramírez, 1024, San Diego, Santiago, RM (Metropolitana)|2150|41|1|1|-33.4491042|-70.6497628|https://www.portalinmobiliario.com/MLC-1477257109-desde-2150uf-metro-u-de-chile-_JM#position=10&search_layout=grid&type=item&tracking_id=89e952a9-a81f-45d4-83b3-f404e1f577b6
Avenida San Pablo 1391, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2100|47|1|1|-33.4341226|-70.6572758|https://www.portalinmobiliario.com/MLC-2364216312-venta-depto1d1bbod-en-san-pablo-con-amunategui-_JM#position=40&search_layout=grid&type=item&tracking_id=1a8e966d-e97b-47e3-a9dd-ca78e7460257
General Gana, Franklin - Biobío, Santiago, RM (Metropolitana)|1895|35|1|1|-33.4708256|-70.6480873|https://www.portalinmobiliario.com/MLC-2117712408-departamento-general-gana-id-41203-_JM#position=38&search_layout=grid&type=item&tracking_id=860b5343-80ff-4fb0-8114-58a9f2a757f3
Nataniel Cox 135, Bulnes, Santiago, RM (Metropolitana)|2100|29|1|1|-33.4472476|-70.6540003|https://www.portalinmobiliario.com/MLC-1477008719-departamento-nataniel-cox-135-id-72627-_JM#position=28&search_layout=grid&type=item&tracking_id=5ab6efbd-9e95-404b-aebf-e4f9c54ab53d
Santa Victoria 411, Dpto. 810. Santiago, Santa Isabel, Santiago, RM (Metropolitana)|1868|0|1|1|-33.4480808|-70.6399823|https://www.portalinmobiliario.com/MLC-2255677236-hasta-100-de-financiamiento-departamento-en-santiago-_JM#position=14&search_layout=grid&type=item&tracking_id=5ef97249-5004-442d-af04-66956ff68288
Entre Calle General Mackenna Y Calle San Pablo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2284|54|3|2|-33.4339735|-70.6587568|https://www.portalinmobiliario.com/MLC-1476516929-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=84b2d68f-4be8-446f-bd0e-3fb7685c8a61
¡se Aceptan Ofertas!/metro Santa Ana, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4800|85|2|2|-33.4371984|-70.6586337|https://www.portalinmobiliario.com/MLC-1476578905-departamento-se-aceptan-ofertasmetro-santa-ana-_JM#position=20&search_layout=grid&type=item&tracking_id=5425bdae-887e-4446-bcfb-fc668b3550a6
Catedral, Barrio Brasil, Santiago, RM (Metropolitana)|1800|33|1|1|-33.4388662|-70.6659404|https://www.portalinmobiliario.com/MLC-2117712572-departamento-catedral-id-27060-_JM#position=10&search_layout=grid&type=item&tracking_id=b61a227c-11e1-43a5-8f75-1d77877e37d2
Diagonal Paraguay 300 - 600, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)|5200|102|3|2|-33.44287|-70.642325|https://www.portalinmobiliario.com/MLC-1457379495-luminoso-grandes-espacios-acogedor-_JM#position=14&search_layout=grid&type=item&tracking_id=1d23ee1a-d190-4b8c-a218-96881b06753d
Erasmo Escala 1981, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|1370|28|1|1|-33.444667|-70.6638049|https://www.portalinmobiliario.com/MLC-2320811354-departamento-excelnte-renta-_JM#position=34&search_layout=grid&type=item&tracking_id=eb609bb0-7d42-4cfe-86bb-e04898ff9373
Nuevo/ Venta Sin Comision/ Metro Toesca / Cercano Al Parque O Higgins, Ejército - Toesca, Santiago, RM (Metropolitana)|5840|74|2|2|-33.454902|-70.6627284|https://www.portalinmobiliario.com/MLC-1465688003-nuevoventa-sin-comision2d2b-estacionamientometro-toesca-_JM#position=27&search_layout=grid&type=item&tracking_id=6e3687e4-55ff-4950-ba01-447ca3ee5f7b
Juzgados, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1549|37|1|1|-33.4333882|-70.6584614|https://www.portalinmobiliario.com/MLC-1473382427-rebajado-piso-2-con-terraza-metro-santa-ana-_JM#position=10&search_layout=grid&type=item&tracking_id=130d45e9-a3ff-4952-8064-9797a7092027
Metro Cal Y Canto, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2300|33|1|1|-33.4333435|-70.6575125|https://www.portalinmobiliario.com/MLC-1464446065-metro-cal-y-canto-_JM#position=32&search_layout=grid&type=item&tracking_id=bbc2987f-5e46-4725-94b0-5c392ab02fd9
Venta Depto. 2d 2b 1e 1bod, Parque Almagro, Santiago, San Diego, Santiago, RM (Metropolitana)|3450|58|2|2|-33.4505271|-70.6471683|https://www.portalinmobiliario.com/MLC-2388725076-venta-depto-2d-2b-1e-1bod-parque-almagro-santiago-_JM#position=4&search_layout=grid&type=item&tracking_id=89e952a9-a81f-45d4-83b3-f404e1f577b6
Avenida Manuel Rodríguez Norte 308, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|2096|40|2|1|-33.4404206|-70.6603126|https://www.portalinmobiliario.com/MLC-2380417096-departamento-a-pasos-del-metro-_JM#position=12&search_layout=grid&type=item&tracking_id=3e7f88fd-8efd-42fb-b05a-1025963596ed
Zenteno Con Victoria, Parque Almagro, Santiago, RM (Metropolitana)|1386|31|1|1|-33.4571648|-70.6510718|https://www.portalinmobiliario.com/MLC-1464442949-venta-departamento-de-1-d-1-b-43-b-santiago-_JM#position=11&search_layout=grid&type=item&tracking_id=d055177d-acc3-4715-9fd0-810727db43a5
Carmen / Santa Victoria, Santa Isabel, Santiago, RM (Metropolitana)|2850|32|1|1|-33.4490076|-70.6417258|https://www.portalinmobiliario.com/MLC-2117686758-departamento-carmen-santa-victoria-id-98569-_JM#position=27&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
Eyzaguirre 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|1890|28|1|1|-33.4521051|-70.6458899|https://www.portalinmobiliario.com/MLC-2355038026-depto-venta-eyzaguirre-1d1bk-1890uf-_JM#position=22&search_layout=grid&type=item&tracking_id=b3438752-47ff-4f8e-8a29-dbd7c7157c52
San Diego 300 - 600, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|4100|66|2|2|-33.452099|-70.6498645|https://www.portalinmobiliario.com/MLC-1472115913-vendo-depto-santiago-centro-_JM#position=6&search_layout=grid&type=item&tracking_id=e0382dc1-7054-48a8-bb2d-ff92fc77274d
Avenida España 1 - 300, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|1881|45|1|1|-33.4502014|-70.6706469|https://www.portalinmobiliario.com/MLC-2161550222-barrio-universitario-_JM#position=47&search_layout=grid&type=item&tracking_id=28d4d42e-fc8c-4b11-a745-841d48062c1c
Cueto & Yungay, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|2560|65|2|1|-33.4286291|-70.6736209|https://www.portalinmobiliario.com/MLC-2337512876-depto2d1bterraza-piso-1-piscina-panoramica-y-seguridad24-_JM#position=38&search_layout=grid&type=item&tracking_id=1a136d2e-b24f-4d7c-b8ab-c2d2b0471a40
Barrio República, Santiago, RM (Metropolitana)|5400|105|3|2|-33.45488|-70.66846|https://www.portalinmobiliario.com/MLC-1470310695-dpto-grande-ideal-inversion-barrio-universitario-_JM#position=47&search_layout=grid&type=item&tracking_id=13999c8a-d1f2-4118-9b20-8e946852e19a
|0|0|0|0|||https://www.portalinmobiliario.com/MLC-2337144006-departamento-en-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Toesca 2002, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|3500|57|2|1|-33.4537106|-70.6630791|https://www.portalinmobiliario.com/MLC-1461834883-metro-toesca-_JM#position=1&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
Marcoleta 540, Santa Isabel, Santiago, RM (Metropolitana)|2100|39|1|1|-33.4437922|-70.6438233|https://www.portalinmobiliario.com/MLC-2281748136-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=34&search_layout=grid&type=item&tracking_id=2f69ac8f-a00c-437f-b1b8-df202a04db5c
Argomedo 160, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3650|38|1|1|-33.4493374|-70.633703|https://www.portalinmobiliario.com/MLC-2365030018-depto-1h-1b-argomedo-santiago-_JM#position=40&search_layout=grid&type=item&tracking_id=0b042aba-594b-4c16-97f8-db33c237c16a
Rafael Sotomayor, Parque Los Reyes, Santiago, RM (Metropolitana)|1343|20|1|1|-33.4292493|-70.6745601|https://www.portalinmobiliario.com/MLC-2388686422-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=44&search_layout=grid&type=item&tracking_id=64df58f2-3ec4-45f4-8a50-e80c8a66a26a
Cienfuegos 81, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|3491|70|3|2|-33.4438226|-70.6630619|https://www.portalinmobiliario.com/MLC-1478155981-departamento-como-nuevo-rebajado-_JM#position=15&search_layout=grid&type=item&tracking_id=3e7f88fd-8efd-42fb-b05a-1025963596ed
Santa Rosa / Eleuterio Ramírez, Santa Isabel, Santiago, RM (Metropolitana)|1746|33|1|1|-33.4465788|-70.6451953|https://www.portalinmobiliario.com/MLC-1470076385-departamento-en-venta-en-santiago-_JM#position=32&search_layout=grid&type=item&tracking_id=00fd1c14-15ca-45b1-8deb-44cba1879f11
Tarapacá- Bulnes Mll, Bulnes, Santiago, RM (Metropolitana)|3400|51|2|1|-33.4474132|-70.6515056|https://www.portalinmobiliario.com/MLC-1473315925-departamento-tarapaca-bulnes-2-dormbano-edificio-full-_JM#position=26&search_layout=grid&type=item&tracking_id=dd130a03-46fa-4ccd-b0ee-25e6c9cee5a7
Miraflores 312, Santiago, Santiago, Rm, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1699|24|1|1|-33.4388706|-70.6456316|https://www.portalinmobiliario.com/MLC-1473427341-bellas-artes-gana-600000-mensual-refaccionado-luminoso-_JM#position=7&search_layout=grid&type=item&tracking_id=aac85dc0-0398-4d2c-a6c8-59d24ba23bb7
Zenteno, Parque O'Higgins, Santiago, RM (Metropolitana)|1575|38|2|1|-33.4657569|-70.6498584|https://www.portalinmobiliario.com/MLC-1468143191-oportunidad-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=b2ec1abd-3dbc-4307-84f4-db2442c167f8
Argomedo Con Portugal, Santa Isabel, Santiago, RM (Metropolitana)|3390|57|2|2|-33.4495893|-70.6358243|https://www.portalinmobiliario.com/MLC-2369276802-depto-en-venta-de-2d-2b-bodega-y-estac-metro-santa-isabel-_JM#position=3&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
Bulnes, Santiago, RM (Metropolitana)|1550|29|1|1|-33.448225|-70.646892|https://www.portalinmobiliario.com/MLC-2338913794-departamento-venta-1d-1b-bodega-san-fco-_JM#position=15&search_layout=grid&type=item&tracking_id=7b2638ad-c012-4092-a870-1ec6daa43db2
San Francisco  242, Bulnes, Santiago, RM (Metropolitana)|2700|48|2|2|-33.4471893|-70.6469803|https://www.portalinmobiliario.com/MLC-2388752466-depto-2d-2b-francisco-242-metro-universidad-de-chile-_JM#position=22&search_layout=grid&type=item&tracking_id=a68ff074-f63f-473d-989f-fc0b4c4b2072
Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3900|61|2|2|-33.4362225|-70.65431|https://www.portalinmobiliario.com/MLC-1440332033-espectacular-vista-2d2b-en-stgo-centro-_JM#position=47&search_layout=grid&type=item&tracking_id=c8438234-aa78-4abf-bca7-0237e04d9eb6
Tarapacá - Eleuterio Ramirez, Bulnes, Santiago, RM (Metropolitana)|2687|50|2|1|-33.4474106|-70.6474247|https://www.portalinmobiliario.com/MLC-2313468978-tarapaca-eleuterio-ramirez-_JM#position=35&search_layout=grid&type=item&tracking_id=7e8ec5ac-2a0f-4a76-b794-1e4d8f2968f1
José Victorino Lastarria / Villavicencio, Barrio Lastarria, Santiago, RM (Metropolitana)|9100|146|4|2|-33.4381251|-70.6408925|https://www.portalinmobiliario.com/MLC-1440989445-departamento-en-venta-de-4-dorm-en-santiago-_JM#position=34&search_layout=grid&type=item&tracking_id=44b619c3-ad1c-4eeb-8fc9-84dcce2c1c18
General Jofré 21, Santa Isabel, Santiago, RM (Metropolitana)|2300|0|1|1|-33.444019|-70.633736|https://www.portalinmobiliario.com/MLC-1436777801-edificio-general-jofre-piso-18-_JM#position=45&search_layout=grid&type=item&tracking_id=cf3f9c9b-80d4-4ba6-8d76-38fcbbfa7258
Huerfanos 1977, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|2338|62|2|1|-33.4409405|-70.6645461|https://www.portalinmobiliario.com/MLC-2177204126-venta-departamento-huerfanos-_JM#position=28&search_layout=grid&type=item&tracking_id=4a51204c-365c-4ce5-babb-b938692704ae
Santa Elvira / Vicuña Mackenna 9, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2100|30|1|1|-33.4576819|-70.6299283|https://www.portalinmobiliario.com/MLC-2117635180-departamento-santa-elvira-vicuna-mackenna-9-id-84847-_JM#position=43&search_layout=grid&type=item&tracking_id=53c24ed8-8154-483a-b32b-25ed7ae1a889
Barrio Yungay, Barrio Yungay, Santiago, RM (Metropolitana)|2400|50|2|2|-33.4430852|-70.6752256|https://www.portalinmobiliario.com/MLC-2232851096-lindo-departamento-de-2dorm-en-barrio-yungay-_JM#position=16&search_layout=grid&type=item&tracking_id=67659ac7-5865-4e7f-a9e2-d9047a6d9a6d
Nataniel Cox 1800 - 2100, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|2600|50|3|1|-33.4726786|-70.6494925|https://www.portalinmobiliario.com/MLC-2146229840-metro-franklin-_JM#position=21&search_layout=grid&type=item&tracking_id=99f60eaa-8e14-45ee-9e01-d7188c481cb1
Serrano 605, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|1700|23|1|1|-33.4525075|-70.6479592|https://www.portalinmobiliario.com/MLC-2263679094-studiolado-metro-u-de-chile-_JM#position=37&search_layout=grid&type=item&tracking_id=0622dfbd-7753-4981-b918-d3fdfe03f135
Avenida Presidente Balmaceda 2100 - 2400, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|2678|60|2|2|-33.4301679|-70.6669822|https://www.portalinmobiliario.com/MLC-2237073836-departamento-2d2b-vista-despejada-al-parque-los-reyes-_JM#position=45&search_layout=grid&type=item&tracking_id=184bf467-db98-4bf4-85e2-918796730ae5
Guardia Marina Ernesto Riquelme, Barrio Brasil, Santiago, RM (Metropolitana)|4190|82|2|2|-33.4390434|-70.6608533|https://www.portalinmobiliario.com/MLC-1451283745-departamento-guardia-marina-ernesto-riquelme-id-49451-_JM#position=8&search_layout=grid&type=item&tracking_id=9b63cc9a-bb9f-4622-af73-96d5c6576b07
Parque Los Reyes, Santiago, RM (Metropolitana)|1746|33|1|1|-33.430948|-70.68027|https://www.portalinmobiliario.com/MLC-2350756630-venta-depto-matucana-metro-quinta-normal-1d-1b-_JM#position=8&search_layout=grid&type=item&tracking_id=4314cd6e-d858-43d9-8d32-ab272fe9ab73
General Baquedano 600 - 900, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|1988|31|1|1|-33.435334|-70.6661591|https://www.portalinmobiliario.com/MLC-1477759953-general-baquedano-avenida-san-pablo-_JM#position=15&search_layout=grid&type=item&tracking_id=3c68a156-359e-45e6-8ef2-690f1500b577
Vicuña Mackenna, Santa Isabel, Santiago, RM (Metropolitana)|3600|54|2|2|-33.4488939|-70.6319603|https://www.portalinmobiliario.com/MLC-1458393337-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=20&search_layout=grid&type=item&tracking_id=e0db2cf9-9e02-4b77-afb8-9db15e17b3fb
Metro Santa Lucía, Santa Isabel, Santiago, RM (Metropolitana)|2069|37|1|1|-33.4433282|-70.6448185|https://www.portalinmobiliario.com/MLC-1456449855-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=15&search_layout=grid&type=item&tracking_id=2f69ac8f-a00c-437f-b1b8-df202a04db5c
|0|0|0|0|||https://www.portalinmobiliario.com/MLC-1478337955-venta-departamento-santiago-2-dorm-metro-parque-ohiggins-_JM#position=43&search_layout=grid&type=item&tracking_id=faf06f1a-4915-4f30-ae6b-3b7ddff92556
Departamento En Venta En Santiago, Barrio Brasil, Santiago, RM (Metropolitana)|2123|42|2|1|-33.4388768|-70.6667933|https://www.portalinmobiliario.com/MLC-1472214973-departamento-en-venta-en-santiago-21403-_JM#position=43&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Av Taracapaca 876, Bulnes, Santiago, RM (Metropolitana)|1855|33|1|1|-33.4470334|-70.6483796|https://www.portalinmobiliario.com/MLC-2375769250-vendo-excelente-departamento-para-vivir-_JM#position=26&search_layout=grid&type=item&tracking_id=7514db6d-7fb3-4277-8f22-38aa683a3d53
Cienfuegos, 78, Barrio Brasil, Santiago, RM (Metropolitana)|2250|27|1|1|-33.4436432|-70.6633869|https://www.portalinmobiliario.com/MLC-1470360343-venta-departamento-1hab-1ba-santiago-_JM#position=3&search_layout=grid&type=item&tracking_id=eb609bb0-7d42-4cfe-86bb-e04898ff9373
Amunátegui 890, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3200|56|2|2|-33.4333972|-70.6574374|https://www.portalinmobiliario.com/MLC-2153449434-venta-depto-2d2best-en-amunategui-con-gral-mackenna-_JM#position=24&search_layout=grid&type=item&tracking_id=4d43185c-3bd9-4eb9-9ecb-e8325d08f967
(fnb) Avenida Vicuña Mackenna Esquina Av Matta, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1980|29|1|1|-33.4566912|-70.6301839|https://www.portalinmobiliario.com/MLC-2121700590-departamento-en-venta-de-1d431b-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=4a18d21b-0402-4b2f-b67f-ba6ae8f22203
Lord Cochrane 136, 8330239 Santiago, Región Metropolitana, Chile, Bulnes, Santiago, RM (Metropolitana)|1450|22|1|1|-33.4472173|-70.6548861|https://www.portalinmobiliario.com/MLC-1471142791-studio-en-venta-en-centro-de-santiago-metro-moneda-_JM#position=14&search_layout=grid&type=item&tracking_id=5991b0a2-9c87-4b6d-a62d-b9638dc74856
Tucapel Jiménez 136, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2100|35|1|1|-33.442353|-70.6592627|https://www.portalinmobiliario.com/MLC-1475934581-moneda-metro-los-heroes-tucapel-jimenez-venta-_JM#position=5&search_layout=grid&type=item&tracking_id=be84efed-8c56-4731-8f66-f7d3471098e6
Enrique Mac Iver 300 - 600, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2600|50|2|1|-33.4366289|-70.6473979|https://www.portalinmobiliario.com/MLC-1446860843-gran-oportunidad-buena-ubicacion-metro-bellas-artes-_JM#position=36&search_layout=grid&type=item&tracking_id=6a0541ab-6da3-49a5-9586-47dd564c67b2
Lord Cochrane, 600 - 900, Parque Almagro, Santiago, RM (Metropolitana)|1610|30|1|1|-33.4537424|-70.6543278|https://www.portalinmobiliario.com/MLC-2353055468-departamento-en-metro-parque-almagro-oportunidad-_JM#position=36&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
En Venta Departamento Cercano A Estación Metro Ñuble, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1881|50|2|2|-33.4667011|-70.6270935|https://www.portalinmobiliario.com/MLC-2318315532-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=6&search_layout=grid&type=item&tracking_id=b724bf96-7df1-4fb5-85b5-dc888222771b
Grajales 2045, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|5106|78|3|2|-33.451228|-70.663727|https://www.portalinmobiliario.com/MLC-1451449865-departamento-grajales-almirante-latorre-santiago-_JM#position=24&search_layout=grid&type=item&tracking_id=242369c3-e4f3-4302-8812-fc2d99a49ef1
Merced Y Enrique Mac Iver, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2544|48|2|2|-33.4379187|-70.6473458|https://www.portalinmobiliario.com/MLC-2374830532-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=8&search_layout=grid&type=item&tracking_id=be84efed-8c56-4731-8f66-f7d3471098e6
General Bulnes 259, Barrio Yungay, Santiago, RM (Metropolitana)|2830|26|1|1|-33.4422829|-70.6696519|https://www.portalinmobiliario.com/MLC-1473049869-se-vende-depto-320-estudio-en-edificio-espacio-huerfanos-sa-_JM#position=21&search_layout=grid&type=item&tracking_id=5575e832-fec4-4dea-ac39-565149c89577
Santa Isabel Y Argomedo, Santa Isabel, Santiago, RM (Metropolitana)|2123|47|2|1|-33.4501684|-70.6430053|https://www.portalinmobiliario.com/MLC-2096198520-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=21&search_layout=grid&type=item&tracking_id=bace3b35-d932-42d7-89a5-7969285f1631
Lira Con Diagonal Paraguay, Santa Isabel, Santiago, RM (Metropolitana)|2090|31|1|1|-33.444489|-70.6406113|https://www.portalinmobiliario.com/MLC-1473368889-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=47&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Mencía De Los Nidos, Parque Almagro, Santiago, RM (Metropolitana)|4300|70|3|2|-33.4509852|-70.6507939|https://www.portalinmobiliario.com/MLC-2332997004-departamento-mencia-de-los-nidos-id-67860-_JM#position=7&search_layout=grid&type=item&tracking_id=fe6fe6ef-64eb-4a62-b350-0ed39423ca2d
Av. Portugal 981, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2200|31|1|1|-33.45507|-70.633835|https://www.portalinmobiliario.com/MLC-2367330560-edificio-av-portugal-vista-sur-piso-2-_JM#position=13&search_layout=grid&type=item&tracking_id=69bec6bd-6a7c-4f18-b658-5ec9b236d1c1
Huérfanos, Tu Mejor Inversión Inmobiliaria, 1400, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1490|22|1|1|-33.439966|-70.656392|https://www.portalinmobiliario.com/MLC-2260238860-estupendo-monoambiente-en-pleno-centro-historico-_JM#position=15&search_layout=grid&type=item&tracking_id=051b4ada-34bb-4aee-88b0-2b4f22f6e389
Calle San Ignacio De Loyola 633, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2500|43|1|1|-33.4539477|-70.6559472|https://www.portalinmobiliario.com/MLC-2065284350-venta-departamento-san-igancio-633-_JM#position=40&search_layout=grid&type=item&tracking_id=ccb1f7be-333a-41ae-a4ed-4846f99c10f7
Parque Almagro, Santiago, RM (Metropolitana)|2300|36|2|1|-33.4573405|-70.6554794|https://www.portalinmobiliario.com/MLC-2065773146-comodo-departamento-2d-1b-en-sector-parque-ohiggings-_JM#position=26&search_layout=grid&type=item&tracking_id=fa1f1fc1-4e3b-4900-8fb6-8e7997f099b7
Franklin - Biobío, Santiago, RM (Metropolitana)|2140|44|2|2|-33.470889|-70.647967|https://www.portalinmobiliario.com/MLC-2352243012-venta-depto-santiago-2-dor-2-banos-1est-_JM#position=26&search_layout=grid&type=item&tracking_id=4de0ff12-7d85-4a09-a5bc-23b187016a29
Lord Cochrane Con Eyzaguirre, Parque Almagro, Santiago, RM (Metropolitana)|2630|72|3|2|-33.4535517|-70.654159|https://www.portalinmobiliario.com/MLC-2193417600-remodela-tus-suenos-depa-3hab-precio-inigualable-72-m2-_JM#position=11&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Dieciocho, Parque Almagro, Santiago, RM (Metropolitana)|2015|32|1|1|-33.4538095|-70.6566456|https://www.portalinmobiliario.com/MLC-2279545044-departamento-dieciocho-id-43987-_JM#position=25&search_layout=grid&type=item&tracking_id=fe6fe6ef-64eb-4a62-b350-0ed39423ca2d
Metro Irarrázaval, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1030|20|1|1|-33.4569461|-70.6296562|https://www.portalinmobiliario.com/MLC-2282188238-departamento-estudio-en-venta-en-santiago-metro-irarrazabal-_JM#position=32&search_layout=grid&type=item&tracking_id=5e8974c9-6d60-4df7-9e02-789d7654b321
Barrio Lastarria, Santiago, RM (Metropolitana)|3050|44|2|1|-33.437534|-70.642275|https://www.portalinmobiliario.com/MLC-2268647360-venta-departamento-barrio-lastarria-_JM#position=11&search_layout=grid&type=item&tracking_id=44b619c3-ad1c-4eeb-8fc9-84dcce2c1c18
Avenida Almirante Blanco Encalada 1723, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|2822|62|2|2|-33.4563132|-70.658106|https://www.portalinmobiliario.com/MLC-2381923494-2d2b-bod-bco-encalada-1723-metro-toesca-_JM#position=11&search_layout=grid&type=item&tracking_id=0aca173a-8391-45d9-af8f-2b97882ec3d4
San Martin Con General Mackena, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1666|27|1|1|-33.4337903|-70.659152|https://www.portalinmobiliario.com/MLC-2378676816-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=28&search_layout=grid&type=item&tracking_id=639627b8-21bf-4ce6-8397-438f5bbf7f80
Sta Isabel Maravilloso Est Y Bod, Santa Isabel, Santiago, RM (Metropolitana)|3700|65|2|2|-33.44809|-70.6352877|https://www.portalinmobiliario.com/MLC-2336551328-sta-isabel-maravilloso-est-y-bod-_JM#position=18&search_layout=grid&type=item&tracking_id=50919d6c-0457-45fd-b52c-646022aa7f6f
Parque De Los Reyes, Parque Los Reyes, Santiago, RM (Metropolitana)|2394|42|1|1|-33.4303546|-70.6664309|https://www.portalinmobiliario.com/MLC-1471003167-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=11&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
Departamento 1 Dorm 1 Baño, Santa Isabel, Santiago, RM (Metropolitana)|2100|36|1|1|-33.4507093|-70.6417569|https://www.portalinmobiliario.com/MLC-2161575994-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=38&search_layout=grid&type=item&tracking_id=00fd1c14-15ca-45b1-8deb-44cba1879f11
Lira 1 - 300, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2200|45|1|1|-33.4464772|-70.6400728|https://www.portalinmobiliario.com/MLC-1462049717-depto-muy-bien-mantenido-precio-bajo-mercado--_JM#position=27&search_layout=grid&type=item&tracking_id=87d5049e-0fb5-461b-84d9-52af890f5436
